"Id","UserId","Avatar","Author","Content","Url","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"Y29tbWVudDoxMjUwOTk1NzE2MzgzODcwXzcyMTk0MDQ2MDE3OTUzMg==","100012401979618","https://scontent-mia5-2.xx.fbcdn.net/v/t39.30808-1/406340278_1803854786704570_6264353320382166151_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=aa5ebK24TTMQ7kNvwHP1QkG&_nc_oc=AdnERxAZlj1ChcIE_93pmZHfzw6gwhE2_XxgkR2rtRkDYWvAmZrg8XzK4b86h-NV_uc&_nc_zt=24&_nc_ht=scontent-mia5-2.xx&_nc_gid=IB1SyLzXf47d3clB4LdfIg&oh=00_AfMBIPiSpxHpEdj8BGEyChuSAIswUhyzP0uIFWiEQN4Siw&oe=684CB0F1","Connie Moore","WHAT DO YOUS THINK HAPPENED TO THE BEES??🤔","https://www.facebook.com/medicalmedium/posts/pfbid02NLVM8V5jiPsLmevbH66TKXcmersayir55rCoWqbRsw36H5E19XU7tVAd72fTBX9tl?comment_id=721940460179532","0","0","28","2025-06-08 18:32:59"
"Y29tbWVudDoxMjUwOTk1NzE2MzgzODcwXzY5NzIwNTM5NjQ1NzIxNg==","564600469","https://scontent-mia3-3.xx.fbcdn.net/v/t39.30808-1/475054597_10162278909490470_132801189546235535_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=KrAk4_nkHIwQ7kNvwHnsC1P&_nc_oc=Admw-gF0zD3AC_1dAMWZoY-Ck24rqXdAh4cRZ64NjqPxn6TOrUgWucFWkM9bEC5bcvc&_nc_zt=24&_nc_ht=scontent-mia3-3.xx&_nc_gid=2MzANovW_dEEKEQrYqO2gA&oh=00_AfNB3kIwXTE_rr0VW0tXayeiskDMXfR4g9ThO05u3O3SDQ&oe=684CBE4F","Tracey Letourneau Tremblay","-Connie Moore keep finding dead bees in my yard","https://www.facebook.com/medicalmedium/posts/pfbid02NLVM8V5jiPsLmevbH66TKXcmersayir55rCoWqbRsw36H5E19XU7tVAd72fTBX9tl?comment_id=721940460179532&reply_comment_id=697205396457216","0","1","1","2025-06-08 19:55:47"
"Y29tbWVudDoxMjUwOTk1NzE2MzgzODcwXzI0MDA3NDA3MjA4ODU2MDAx","684742908","https://scontent-mia3-1.xx.fbcdn.net/v/t1.6435-1/121058107_10157866019792909_2279936403753209233_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=atowPuSy0REQ7kNvwE6uB6e&_nc_oc=Adl_GxN9H59u2KU4CtHsJC2FSErYMFSyGpmhoQJ7vM6kwFdbKzOYnqQBl2pfUKstXpo&_nc_zt=24&_nc_ht=scontent-mia3-1.xx&_nc_gid=2MzANovW_dEEKEQrYqO2gA&oh=00_AfNiwsjTFi0z8onPH2WC5x2OP6hWAXyqrv6OqUxH95CtaQ&oe=686E60B9","Bob Maclachlan","-Connie Moore I don't know. Thousands around here. Country dotted with full behaves!","https://www.facebook.com/medicalmedium/posts/pfbid02NLVM8V5jiPsLmevbH66TKXcmersayir55rCoWqbRsw36H5E19XU7tVAd72fTBX9tl?comment_id=721940460179532&reply_comment_id=24007407208856001","0","1","0","2025-06-08 21:19:20"
"Y29tbWVudDoxMjUwOTk1NzE2MzgzODcwXzE0MDUxOTIwNDM4NTAyMjU=","61550004693897","https://scontent-mia3-3.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s64x64&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=4-uERIjOoYAQ7kNvwGBNVZY&_nc_oc=AdnYnu-09U0x988PPM9Y3muSo54A4e83cP2YHI09ye9C5Cx9iA5eiQ22f17eA73wR_g&_nc_zt=24&_nc_ht=scontent-mia3-3.xx&oh=00_AfOgdSOLZfYbRMMyZ3F1TyhbAPlOHI8vyfdZrw-f38-U1Q&oe=686E667A","Ikechukwu Ogbonna","-Connie Moore I recommend you to visit Anthony Williams Health Care For All","https://www.facebook.com/medicalmedium/posts/pfbid02NLVM8V5jiPsLmevbH66TKXcmersayir55rCoWqbRsw36H5E19XU7tVAd72fTBX9tl?comment_id=721940460179532&reply_comment_id=1405192043850225","0","1","1","2025-06-09 04:00:41"
"Y29tbWVudDoxMjUwOTk1NzE2MzgzODcwXzE3NzYwMTIxMjYyODEyNzI=","100000492362658","https://scontent-mia5-1.xx.fbcdn.net/v/t39.30808-1/439914218_8319232194769777_8360971110566657578_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=101&ccb=1-7&_nc_sid=e99d92&_nc_ohc=-M3xrM4IrB4Q7kNvwFddrU9&_nc_oc=AdnjLJXnTegbVj1H82i5B7j9Zjsl53D3Nv8WAEZBnNQ8kp6Pm9Y-MDnVDpTZnUjokKI&_nc_zt=24&_nc_ht=scontent-mia5-1.xx&_nc_gid=2MzANovW_dEEKEQrYqO2gA&oh=00_AfOmghzlLuy59TX-ec-8SgZW0OtIdAOhdz-TZQU91BDBPQ&oe=684CC921","Andrew Conway","-Connie Moore plenty of bees in my garden. The issue is the increase in people laying artificial grass and concrete over their gardens because they can't be bothered to look after them","https://www.facebook.com/medicalmedium/posts/pfbid02NLVM8V5jiPsLmevbH66TKXcmersayir55rCoWqbRsw36H5E19XU7tVAd72fTBX9tl?comment_id=721940460179532&reply_comment_id=1776012126281272","0","1","0","2025-06-09 06:14:59"
"Y29tbWVudDoxMjUwOTk1NzE2MzgzODcwXzEyMzg2MTkwOTc2NTM5OTU=","1428578083","https://scontent-mia3-3.xx.fbcdn.net/v/t39.30808-1/472139811_10228585491448766_1304880495673585244_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=ZPQibsi1jpcQ7kNvwG2_KVP&_nc_oc=AdmhP3Imicm5Or7NuH_DXewWgPvyrD9noZEEoeJF4ZDjsi87H83EGkJI-hzEmBGM30s&_nc_zt=24&_nc_ht=scontent-mia3-3.xx&_nc_gid=2MzANovW_dEEKEQrYqO2gA&oh=00_AfMvy4GblSQR4bxfxBEOA9lovhOd5Tu_maixkM_nH9QrUg&oe=684CCFB3","David Matthews","-Connie Moore  nothing I've seen a lot in my garden.","https://www.facebook.com/medicalmedium/posts/pfbid02NLVM8V5jiPsLmevbH66TKXcmersayir55rCoWqbRsw36H5E19XU7tVAd72fTBX9tl?comment_id=721940460179532&reply_comment_id=1238619097653995","0","1","0","2025-06-09 06:44:09"
"Y29tbWVudDoxMjUwOTk1NzE2MzgzODcwXzE1OTI1NDU2OTgwOTE0ODg=","100002384783902","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/408094265_7024788147610608_7067161693742299359_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=LUbSY03SSagQ7kNvwEEjKip&_nc_oc=Adln6pMeh00qjNBiw8MKgdtYUD3KgvnUiLp3VZzttViAUTlavNPp2z0Gvi3aV4jGuJU&_nc_zt=24&_nc_ht=scontent-mia3-2.xx&_nc_gid=2MzANovW_dEEKEQrYqO2gA&oh=00_AfMpDmfPxSpIlq6NsMWh2IilBW5RY4svMvz2geIWJAObeQ&oe=684CB8BD","Alison Dreads","-Connie Moore chemicals used in weather modification is killing nature.","https://www.facebook.com/medicalmedium/posts/pfbid02NLVM8V5jiPsLmevbH66TKXcmersayir55rCoWqbRsw36H5E19XU7tVAd72fTBX9tl?comment_id=721940460179532&reply_comment_id=1592545698091488","0","1","0","2025-06-09 09:04:54"
"Y29tbWVudDoxMjUwOTk1NzE2MzgzODcwXzU5NzAyNTM1Njc2MDU4OQ==","100002384783902","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/408094265_7024788147610608_7067161693742299359_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=LUbSY03SSagQ7kNvwEEjKip&_nc_oc=Adln6pMeh00qjNBiw8MKgdtYUD3KgvnUiLp3VZzttViAUTlavNPp2z0Gvi3aV4jGuJU&_nc_zt=24&_nc_ht=scontent-mia3-2.xx&_nc_gid=2MzANovW_dEEKEQrYqO2gA&oh=00_AfMpDmfPxSpIlq6NsMWh2IilBW5RY4svMvz2geIWJAObeQ&oe=684CB8BD","Alison Dreads","-Lots of trees in our area dying

with attachments:
https://scontent-mia3-3.xx.fbcdn.net/v/t39.30808-6/504532922_23895956860067139_4910290211698265553_n.jpg?stp=dst-jpg_s480x480_tt6&_nc_cat=108&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=86ObsoghmtQQ7kNvwHHsXqh&_nc_oc=Adn4YLKMfsgo6bINKM47Yh4_QmTnhdafPEVhkhrHTA7l_eJYeidfBfw21WCWiNr4bME&_nc_zt=23&_nc_ht=scontent-mia3-3.xx&_nc_gid=2MzANovW_dEEKEQrYqO2gA&oh=00_AfNpJ9yY_UvqAZRtDNp6MRjJdrDIXWCIqF1G2leowFba6A&oe=684CBBEC","https://www.facebook.com/medicalmedium/posts/pfbid02NLVM8V5jiPsLmevbH66TKXcmersayir55rCoWqbRsw36H5E19XU7tVAd72fTBX9tl?comment_id=721940460179532&reply_comment_id=597025356760589","0","1","0","2025-06-09 09:06:45"
"Y29tbWVudDoxMjUwOTk1NzE2MzgzODcwXzI3NTA4MzA5MDUxMDA5Nzk=","1324872965","https://scontent-mia3-3.xx.fbcdn.net/v/t39.30808-1/467170406_10231607055622525_1657505285218175305_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=9OYrMkLwDBQQ7kNvwEf0SFt&_nc_oc=AdnjQw8ICxwv1JpjX4W5N5Qg6DaK4E4GbSudrpgshgtgMYY3qp9sG0OXArnazBexDtQ&_nc_zt=24&_nc_ht=scontent-mia3-3.xx&_nc_gid=kQzuJX2sMttPXJ0xognm-Q&oh=00_AfPWeMc1hSE5rmNm2FpuNqc-Qp4rBLR3lYgUUfj_h-iPbQ&oe=684CCBF8","Jeannie Queen","Dying from solar panels and windmills too. Aren't people special...","https://www.facebook.com/medicalmedium/posts/pfbid02NLVM8V5jiPsLmevbH66TKXcmersayir55rCoWqbRsw36H5E19XU7tVAd72fTBX9tl?comment_id=2750830905100979","0","0","18","2025-06-08 18:42:23"
"Y29tbWVudDoxMjUwOTk1NzE2MzgzODcwXzE5NzUyMzMzNjMyMTc5NTg=","100001470036148","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/481197861_9489321407793433_1065174312408655402_n.jpg?stp=cp0_dst-jpg_s64x64_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=kcPVqElSlHcQ7kNvwEbCV5t&_nc_oc=Admtoosn4tsb08LAYxmFj7V_wTkOvG_7mALrWTcxF9eKK1aK6CVDL5nm64YKz-2CzpE&_nc_zt=24&_nc_ht=scontent-mia3-2.xx&_nc_gid=s-61YYYMSD0_y425cyIlVw&oh=00_AfPjIqkXqaKxLZWQO1qfqqqGbN4WQUv5SKRsAjNc5q4Ihg&oe=684CC47F","Jo Green","-Jeannie Queen actually, most new windmills emit  a frequency that keep birds away from the blades. Learn about it at a bird of prey habitat.","https://www.facebook.com/medicalmedium/posts/pfbid02NLVM8V5jiPsLmevbH66TKXcmersayir55rCoWqbRsw36H5E19XU7tVAd72fTBX9tl?comment_id=2750830905100979&reply_comment_id=1975233363217958","0","1","2","2025-06-08 18:44:54"
